Unnamed: 0,CustomerID,Churn,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,"Tenure_(0, 12)","Tenure_(12, 24)","Tenure_(24, 48)","Tenure_(48, 60)","Tenure_(60, 72)",PreferredLoginDevice_Computer,PreferredLoginDevice_Mobile Phone,PreferredLoginDevice_Phone,PreferredPaymentMode_CC,PreferredPaymentMode_COD,PreferredPaymentMode_Cash on Delivery,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Female,Gender_Male,PreferedOrderCat_Fashion,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
1163,51164,0,1,8,2.0,3,1,3,0,14,0,1,7,157.62,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1164,51165,0,2,13,3.0,3,4,6,0,13,3,3,8,125.92,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1165,51166,1,1,15,3.0,3,5,5,0,17,0,1,7,153.46,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1166,51167,1,1,16,2.0,3,5,2,0,15,0,1,8,142.13,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1167,51168,0,3,26,2.0,3,1,3,0,18,1,2,2,141.27,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1168,51169,0,1,19,2.0,3,3,5,0,13,0,1,2,124.38,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1169,51170,0,1,11,2.0,1,4,4,0,12,1,1,2,168.7,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1170,51171,0,3,10,2.0,3,3,1,1,13,0,13,5,204.47,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
1171,51172,0,1,16,3.0,3,3,10,0,14,0,1,2,196.67,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1172,51173,1,2,26,3.0,3,4,1,1,11,0,1,4,121.48,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1173,51174,1,1,27,3.0,3,4,5,0,22,1,3,7,189.26,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1174,51175,0,1,6,2.0,3,1,5,0,17,0,1,3,165.13,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1175,51176,0,3,14,3.0,1,3,2,0,21,0,4,8,167.99,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1176,51177,0,3,8,2.0,3,4,5,0,22,10,14,14,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1177,51178,0,1,29,2.263812610989502,5,3,1,0,16,1,1,3,127.05,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1178,51179,0,1,10,3.0,4,4,9,1,12,2,14,10,203.33,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
1179,51180,0,1,18,2.0,3,5,3,0,12,7,7,7,144.48,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1180,51181,0,1,13,3.0,3,1,5,0,15,1,1,7,168.54,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1181,51182,0,3,13,3.0,3,5,3,0,14,2,2,2,196.37,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
1182,51183,0,1,6,3.0,3,5,2,0,25,1,1,2,135.91,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1183,51184,0,3,8,3.0,5,1,3,1,20,0,1,3,154.05,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
1184,51185,0,3,16,2.0,3,1,2,0,13,0,1,2,146.84,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1185,51186,0,1,21,2.0,3,3,3,1,14,1,4,2,257.87,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1186,51187,0,1,20,2.0,3,3,2,0,16,1,1,0,115.14,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1187,51188,1,2,24,2.647530734950358,1,5,1,0,17,1,1,0,129.56,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1188,51189,1,2,14,2.0,4,5,5,1,15,1,2,0,123.35,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1189,51190,0,3,8,3.0,3,3,5,0,22,3,5,7,151.54,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1190,51191,0,1,8,3.0,3,4,5,1,22,0,1,0,169.62,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
1191,51192,0,3,8,3.0,3,1,2,0,20,5,7,7,156.75,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1192,51193,0,1,10,2.0,3,1,1,1,14,1,1,2,123.79,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1193,51194,0,1,26,2.0,3,1,2,0,13,1,3,10,138.12,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1194,51195,0,3,16,3.0,3,1,9,0,13,1,1,0,146.48,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1195,51196,0,1,16,2.5353727807495017,3,3,4,0,22,1,3,3,129.36,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1196,51197,0,1,15,3.0,3,3,5,0,12,1,2,0,121.05,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1197,51198,0,1,8,2.0,3,1,4,0,14,1,4,7,185.78,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
1198,51199,0,2,6,2.965050657322596,3,1,2,0,15,0,2,2,127.06,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1199,51200,0,1,35,3.0,5,3,9,0,17,1,1,6,163.84,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1200,51201,0,1,14,2.0,3,3,5,0,13,1,1,0,139.68,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1201,51202,1,3,8,2.0,4,4,8,1,12,2,2,2,199.07,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1202,51203,0,3,9,2.0,1,5,3,0,12,1,2,8,232.25,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1203,51204,0,3,29,2.0,4,3,2,0,21,4,5,8,135.4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1204,51205,0,2,12,2.468786964603212,4,4,2,0,11,1,1,0,128.04,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1205,51206,0,1,12,2.0,4,3,8,0,14,3,6,14,293.92,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1206,51207,0,1,16,3.0,4,4,5,0,17,3,12,9,296.65,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
1207,51208,1,1,17,3.0,4,1,2,1,24,1,1,0,124.39,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1208,51209,1,3,16,3.0,3,4,6,0,21,0,1,7,173.14,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
1209,51210,0,1,21,3.0,4,5,1,0,19,7,7,3,147.74,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
1210,51211,0,1,25,2.0,3,1,9,0,14,1,2,2,139.02,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1211,51212,0,1,8,2.29010266345111,4,1,9,0,20,0,1,4,126.62,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1212,51213,0,3,9,2.721791782245666,3,4,2,0,19,1,1,0,128.56,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1213,51214,1,3,15,2.0,3,1,2,0,13,0,1,0,110.81,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1214,51215,1,1,14,3.0,3,4,2,1,23,1,1,0,124.72,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1215,51216,0,3,16,3.0,4,3,2,1,13,1,1,7,156.73,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1216,51217,0,1,26,2.0,3,3,2,0,11,0,1,2,141.97,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1217,51218,0,3,10,3.0,3,1,3,1,13,0,1,0,197.13,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
1218,51219,0,1,13,2.0,3,5,4,0,14,0,1,2,120.62,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1219,51220,0,1,13,3.0,3,5,6,1,22,0,1,4,142.84,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1220,51221,0,1,22,2.0,4,4,1,1,11,1,1,2,147.88,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
1221,51222,0,1,31,3.0,4,1,1,0,13,0,3,8,159.06,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1222,51223,0,2,8,3.0,4,1,2,0,21,1,1,8,138.86,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
1223,51224,0,1,6,3.0,3,5,3,0,11,2,11,16,268.23,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1224,51225,0,1,6,2.8450032135314145,4,3,2,1,13,0,1,0,129.33,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1225,51226,0,3,8,2.0,1,3,1,0,14,0,1,7,165.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1226,51227,0,1,28,2.0,3,1,4,0,11,0,4,7,271.74,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1227,51228,0,1,6,3.0,1,5,3,0,15,2,2,2,150.33,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1228,51229,1,1,22,2.0,5,5,2,1,23,3,3,0,123.07,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1229,51230,1,1,21,3.0,3,1,2,0,16,0,1,0,125.87,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1230,51231,0,3,23,2.0,4,4,3,0,16,1,1,3,155.07,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1231,51232,0,3,14,2.0,3,4,6,0,21,1,1,4,143.93,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
1232,51233,0,1,12,2.0,3,5,10,0,13,3,6,7,233.48,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1233,51234,0,3,16,2.0,3,1,3,1,11,0,1,4,165.83,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1234,51235,0,3,9,3.0,4,1,4,1,12,0,1,1,181.03,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1235,51236,0,1,10,3.0,1,3,9,0,12,2,2,2,139.78,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1236,51237,0,1,16,3.0,1,1,1,0,18,2,7,7,125.44,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1237,51238,0,1,6,2.0,3,3,5,0,12,1,1,3,153.99,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1238,51239,0,3,16,2.0,3,3,2,0,14,0,1,9,154.87,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1239,51240,0,3,6,2.0,4,1,2,1,12,0,1,7,168.34,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1240,51241,1,3,30,2.0,1,5,2,0,17,1,1,0,110.91,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1241,51242,0,3,27,2.0,5,3,7,0,19,0,1,2,157.36,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1242,51243,0,1,8,2.0,3,4,2,0,11,1,1,2,122.26,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1243,51244,0,1,28,2.0,4,1,2,1,15,3,6,11,157.47,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1244,51245,1,3,19,2.0,3,3,4,1,11,2,2,2,198.54,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1245,51246,0,1,20,3.0,3,4,9,0,18,0,1,7,154.67,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1246,51247,0,3,17,2.0,4,5,5,0,16,0,1,0,153.8,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
1247,51248,0,1,15,2.0,3,5,2,0,25,4,7,9,151.51,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1248,51249,0,1,14,2.0,4,4,2,1,16,1,1,7,121.33,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1249,51250,0,3,27,3.0,3,1,5,1,13,0,1,0,278.75,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1250,51251,1,1,16,2.0,1,3,4,1,14,0,1,3,124.32,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1251,51252,0,1,15,3.0,3,1,3,0,19,1,1,3,147.71,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1252,51253,0,1,8,2.0,3,1,4,0,15,2,4,3,291.61,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
1253,51254,0,3,18,3.0,3,1,4,1,12,0,1,0,150.87,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1254,51255,1,2,28,2.5513579377955264,4,4,2,0,12,1,1,0,128.63,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
1255,51256,0,3,24,3.0,3,5,1,0,16,0,1,4,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1256,51257,0,1,22,2.0,3,3,2,0,14,0,1,4,121.44,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1257,51258,0,1,9,2.740964869738054,3,5,2,1,13,0,2,3,130.65,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1258,51259,0,1,15,2.567155830504527,1,4,2,0,22,1,1,2,128.1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1259,51260,0,3,6,2.0,3,1,2,0,21,1,2,1,198.88,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1260,51261,0,3,19,2.0,3,3,2,0,18,1,1,1,186.28,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1261,51262,0,1,6,2.632607697527609,3,5,1,0,13,3,7,6,128.67,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1262,51263,0,1,6,2.0,3,5,1,0,12,1,1,2,153.73,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1263,51264,0,1,21,2.0,3,1,6,0,18,0,1,2,166.67,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1264,51265,0,1,6,2.0,5,5,2,0,21,1,8,7,150.03,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1265,51266,1,1,13,2.0,4,1,6,0,12,0,1,3,123.67,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1266,51267,0,3,6,2.2642997217415965,4,5,5,0,14,0,1,0,128.58,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1267,51268,0,3,13,2.0,3,1,2,1,11,1,1,9,152.04,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1268,51269,0,3,15,2.0,3,1,2,0,14,0,1,7,141.05,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1269,51270,0,1,11,2.0,4,1,9,0,24,0,1,0,196.79,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1270,51271,1,3,32,3.0,3,1,2,1,11,0,1,8,156.17,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1271,51272,1,3,30,3.0,3,5,7,1,13,2,2,2,204.48,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
1272,51273,0,1,15,2.195401232149506,3,3,4,0,11,0,2,3,128.97,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1273,51274,0,1,13,2.0,3,3,2,0,20,2,2,8,159.68,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1274,51275,0,1,17,1.0,3,3,2,0,17,1,1,9,175.1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
1275,51276,0,2,6,2.4926817864434603,3,4,1,1,11,1,1,2,129.91,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1276,51277,0,2,32,3.0,1,4,5,1,14,1,1,4,296.36,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
1277,51278,0,1,8,2.0,5,1,2,1,11,1,1,0,111.29,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1278,51279,0,3,21,3.0,3,5,1,0,12,4,8,10,233.41000000000005,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
1279,51280,0,1,29,2.0,4,3,2,0,12,2,3,7,143.32,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1280,51281,0,1,16,2.0,3,3,5,0,20,3,4,7,210.31,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1281,51282,0,1,16,3.0,3,5,7,1,19,0,1,4,144.4,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1282,51283,0,1,6,2.0,4,3,2,0,12,1,1,2,146.17,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1283,51284,0,1,15,3.0,3,1,2,0,13,1,1,4,126.47,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
1284,51285,0,1,17,3.0,3,3,2,0,11,2,9,4,163.23,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1285,51286,0,3,8,3.0,3,4,4,0,14,1,5,10,156.77,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
1286,51287,0,2,8,2.0,3,4,5,0,14,0,1,2,121.87,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
1287,51288,0,1,6,3.0,3,4,2,0,13,0,1,7,137.48,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1288,51289,0,1,8,2.0,3,3,7,1,19,0,1,2,139.77,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
1289,51290,0,1,31,2.0,3,3,3,0,23,1,12,11,186.33,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1290,51291,0,1,6,2.0,4,3,2,0,12,0,1,0,120.08,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1291,51292,0,3,6,2.0,3,4,1,0,15,4,5,8,144.4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1292,51293,0,3,8,2.7862385693285967,3,3,1,0,19,1,1,2,130.67,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1293,51294,0,1,12,3.0,4,3,3,0,11,2,7,7,153.21,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1294,51295,0,1,24,2.0,3,5,7,1,17,0,1,2,154.1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1295,51296,0,1,6,2.4641041251527382,3,1,4,0,22,0,1,0,127.82,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1296,51297,0,1,6,3.0,3,4,1,0,18,0,5,8,219.57,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1297,51298,0,1,17,2.0,3,3,8,1,11,0,2,2,126.6,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1298,51299,0,1,6,3.0,3,3,1,0,12,0,1,2,133.75,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1299,51300,0,1,15,2.0,3,3,2,0,19,0,1,8,150.98,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1300,51301,0,1,21,3.0,3,1,1,1,13,5,8,1,12.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1301,51302,0,1,35,2.670053897297688,4,4,2,0,13,3,4,1,128.37,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1302,51303,0,1,18,2.0,3,1,9,0,19,0,1,0,124.06,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1303,51304,0,3,6,3.0,4,4,1,0,14,0,2,2,122.69,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1304,51305,0,1,30,2.0,3,1,8,0,13,1,1,7,141.08,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1305,51306,0,1,16,2.0,5,3,4,0,12,1,4,11,232.06,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1306,51307,0,3,6,2.0,3,1,2,0,19,3,5,7,204.22,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
1307,51308,0,1,16,2.0,1,1,2,1,25,0,1,8,237.44,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
1308,51309,0,3,14,2.0,3,3,1,1,22,1,1,4,149.07,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
1309,51310,0,3,126,2.0,3,1,3,0,15,1,1,0,134.82,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1310,51311,0,1,17,2.0,3,1,7,1,12,0,1,2,124.36,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1311,51312,0,3,18,2.0,3,5,2,1,11,1,1,2,123.8,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1312,51313,0,1,15,2.0,3,1,3,0,16,0,1,3,294.31,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
1313,51314,1,3,15,2.0,3,5,2,0,19,1,1,0,117.9,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1314,51315,0,3,9,3.0,4,1,1,0,19,3,3,4,176.44,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
